Update Date,PM Team,cusip,Portfolio Ticker,sec_desc1,Investment Team Comment
20210930,na,BRWH9DZ10,APS-PE,CVC EUROPE VI,na
20210930,na,BRWRHYQY1,BHRP-HVIIV,HarbourVest VIII Cay Venture,na
20210930,na,BRWH9DZ02,NAPS-PE,CVC EUROPE V (B),na
20210930,na,BRWH9DYZ6,NAPS-PE,COLLER INTERNATIONAL PARTNERS V,na
20210930,na,BRW1FJ1U8,MPU_GAR082,MPS USD CASH,na
20210930,na,BRW1FJ1U8,MPU_GAR065,MPS USD CASH,na
20210930,na,BRW1FJ1U8,MPU_GAR050,MPS USD CASH,na
20210930,na,BRTLG56H1,RPRF-ALT,RPRF-ALT SEPARATE ACCOUNT,na
20210930,na,BRWHVZ6S9,RALYP-REAL,US PROPERTY SEPARATE ACCOUNT (EXTE,na
20210930,na,BRWHVZA05,RALYG-REAL,US PROPERTY SEPARATE ACCOUNT (EXTE,na
20210930,na,754907103,UKPN-EQ,RAYONIER REIT INC,na
20210930,na,SB62WZW25,E_DTHDM,ADVANCE RESIDENCE INVESTMENT REIT,na
20210930,na,SBL9YQK16,TNE_RE,CROMWELL EUROPEAN REAL ESTATE INVE,na
20210930,na,754907103,CAATHEQ,RAYONIER REIT INC,na
20210930,na,14912Y202,CAATHEQ,CATCHMARK TIMBER TRUST INC CLASS A,na
20210930,na,14912Y202,UKPN-EQ,CATCHMARK TIMBER TRUST INC CLASS A,na
20210930,na,11120U105,PVGAM-SAE,BRIXMOR PROPERTY GROUP REIT INC,na
20210930,na,23283R100,TNE_RE,CYRUSONE REIT INC,na
20211231,David Stewart,BRWH9DZL6,APS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZL6,NAPS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZL6,APNAP-ALTS,VEN CAP PE,na
20211231,David Stewart,BRWH9DZM4,APS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZM4,NAPS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZM4,APNAP-ALTS,VEN CAP PE,na
20211231,David Stewart,BRWH9DZN2,APS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZN2,NAPS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZN2,APNAP-ALTS,VEN CAP PE,na
20211231,David Stewart,BRWH9DZP7,APS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZP7,NAPS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZP7,APNAP-ALTS,VEN CAP PE,na
20211231,David Stewart,BRWH9DZQ5,APS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZQ5,NAPS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZQ5,APNAP-ALTS,VEN CAP PE,na
20211231,David Stewart,BRWH9DZR3,APS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZR3,NAPS-PE,VEN CAP PE,na
20211231,David Stewart,BRWH9DZR3,APNAP-ALTS,VEN CAP PE,na
20211231,Carl Kool,BRS77HFN4,DNB-RE,CBRE GLOBAL INVESTORS EUROSIRIS,na
20211231,Mari Mclellan,BRW5Z42A3,PIM-PE,BRYNWOOD PRIVATE EQUITY FOFS,na
20211231,Paul Sheffield,BRW7XEB92,NATILIQ,VEN CAP PE,na
20211231,Paul Sheffield,BRW7XEC91,CAAILIQ,VEN CAP PE,na
20211231,Paul Sheffield,BRW7XEC91,NATILIQ,VEN CAP PE,na
20211231,Stephen Osborn,BRTZD3PK0,LDSN-PE,STAFFORD PRIVATE EQUITY,na
20211231,"""Edward Ng",BRSRV6H88,na,BRSRV6H88,PRIVATE
20211231,Paul Sheffield,BRW5X57W9,CAAILIQ,PAUL CAPITAL,na
20211231,Paul Sheffield,BRW5X57W9,NATILIQ,PAUL CAPITAL,na
20211231,Paul Sheffield,BRW5X5840,CAAILIQ,AXIOM,na
20211231,Paul Sheffield,BRW5X5840,NATILIQ,AXIOM,na
20211231,"""Edward Ng",BRTCN9933,na,BRTCN9933,PRIVATE
20211231,"""Edward Ng",BRSRV6JT0,na,BRSRV6JT0,PRIVATE
20211231,"""Gabriella Barschdorff",BRTQRMS12,na,BRTQRMS12,OPEN_END
20211231,"""Gabriella Barschdorff",BRTQRMND1,na,BRTQRMND1,OPEN_END
20211231,"""Gabriella Barschdorff",BRTQRMRN5,na,BRTQRMRN5,OPEN_END
20211231,"""Gabriella Barschdorff",BRTQRMNN9,na,BRTQRMNN9,OPEN_END
20211231,"""Edward Ng",BRST8ZWB2,na,BRST8ZWB2,PRIVATE
20211231,Stephen Osborn,BRTZD3MN7,LDSN-PE,STAFFORD PRIVATE EQUITY,na
20211231,Stephen Osborn,BRTZD3P20,LDSN-PE,STAFFORD PRIVATE EQUITY,na
20211231,Stephen Osborn,BRTZD3NA4,LDSN-PE,STAFFORD PRIVATE EQUITY,na
20211231,"""Edward Ng",BRSRV6KW1,na,BRSRV6KW1,PRIVATE
20211231,"""Edward Ng",BRSRV6K19,na,BRSRV6K19,PRIVATE
20211231,"""Edward Ng",BRSRV6KX9,na,BRSRV6KX9,PRIVATE
20211231,David Stewart,BRWH9E3L9,NAPS-PE,VEN CAP PE,na
20211231,Mari Mclellan,BRW5Z42B1,PIM-PE,WILSHIRE US PRIVATE MARKET FUND IV,na
20211231,Martin Jaugietis,BRWRHYRL8,BHRP-WUVII,WILSHIRE US PRIVATE MARKET FUND IV,na
20211231,Martin Jaugietis,BRWRHYRL8,BHLT-LALTS,WILSHIRE US PRIVATE MARKET FUND IV,na
20211231,Martin Jaugietis,BRWRHYRL8,BHEF-LALTS,WILSHIRE US PRIVATE MARKET FUND IV,na
20211231,Ben Rees,SB63CHS12,EATGLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,DCWWLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,BIRMLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,TMOBLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,QUBLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,IPCMEDLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,MEDWYLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,WOLFLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,NLOWLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Paul Sheffield,SB63CHS12,SGSLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Rikdeep Lit,SB63CHS12,UNUMLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Rikdeep Lit,SB63CHS12,CMGLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Rikdeep Lit,SB63CHS12,INNBPLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Sarju Mehta,SB63CHS12,UKPNLIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Alan McKenzie,BRSK63QB1,FAIRFIELD,ASHMORE EM EXTERNAL DEBT,na
20211231,Andrew Keegan,BRSK63QB1,DISCOBAL,ASHMORE EM EXTERNAL DEBT,na
20211231,Andrew Keegan,BRSK63QB1,DISCOCON,ASHMORE EM EXTERNAL DEBT,na
20211231,Andrew Keegan,BRSK63QB1,DISCOAGR,ASHMORE EM EXTERNAL DEBT,na
20211231,Sarju Mehta,BRSK63QB1,MAERSKL,ASHMORE EM EXTERNAL DEBT,na
20211231,Alan McKenzie,44820405,H-ALN-I-FD,ASHMORE EM EXTERNAL DEBT,na
20211231,Alan McKenzie,44820405,RPR-FI,ASHMORE EM EXTERNAL DEBT,na
20211231,Alan McKenzie,44820405,RPRF-LIQ,ASHMORE EM EXTERNAL DEBT,na
20211231,Anthony Vorlicek,44820405,JHHS-GFI,ASHMORE EM EXTERNAL DEBT,na
20211231,"""Edward Ng",44820405,na,44820405,OPEN_END
20211231,"""Edward Ng",44820405,na,44820405,OPEN_END
20211231,"""Edward Ng",44820405,na,44820405,OPEN_END
20211231,"""Gabriella Barschdorff",44820405,na,44820405,OPEN_END
20211231,"""Gabriella Barschdorff",44820405,na,44820405,OPEN_END
20211231,Joshua Barbash,44820405,REX-GRW,ASHMORE EM EXTERNAL DEBT,na
20211231,Kimlee Wong,44820405,SHFF,ASHMORE EM EXTERNAL DEBT,na
20211231,Kimlee Wong,44820405,AVCRUT,ASHMORE EM EXTERNAL DEBT,na
20211231,Martin Jaugietis,44820405,RCLGY-GRW,ASHMORE EM EXTERNAL DEBT,na
20211231,Olaolu Aganga,44820405,GRHF_FI_AS,ASHMORE EM EXTERNAL DEBT,na
20211231,"""Edward Ng",861647105,na,861647105,OPEN_END
20211231,na,na,na,ASHMORE EM BLENDED DEBT,na
20211231,na,na,na,ALLIANZ GLOBAL IG CREDIT,na
20211231,na,na,na,ALLIANZ GLOBAL IG CREDIT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,ASHMORE EM EXTERNAL DEBT,na
20211231,na,na,na,STONE HARBOR EM LC DEBT,na
20211231,na,na,na,STONE HARBOR EM LC DEBT,na
20211231,na,na,na,STONE HARBOR EM LC DEBT,na
20211231,na,na,na,STONE HARBOR EM LC DEBT,na
20211231,na,na,na,ASHMORE EM LC DEBT,na
20211231,na,na,na,ASHMORE EM LC DEBT,na
20211231,na,na,na,ARIEL INTERNATIONAL EQUITY,na
20211231,na,na,na,SAREF DUTCH RESIDENTIAL FUND,na
20211231,na,na,na,ALLIANZ GLOBAL SUSTAINABILITY,na
20211231,na,na,na,ALLIANZ GLOBAL SUSTAINABILITY,na
20211231,na,na,na,BRYNWOOD PRIVATE EQUITY FOFS,na
20211231,na,na,na,SAREF DUTCH RETAIL PROPERTY,na
20211231,na,na,na,JP MORGAN MULTI STRAT FUND II,na
20211231,na,na,na,CBRE UK SEPARATE ACCOUNT,na
20221230,Aimee Hirata,BRWH30N66,WAVEMS    ,MTP ENERGY HLDGS LLC CLS QE 2YR OI,na
20221230,Aimee Hirata,BRTSJ9A80,WAVEMS    ,MTP ENERGY CLS QE 2Y OPT IN       ,na
20221230,Aimee Hirata,BRT892SQ1,WAVEMS    ,MTP ENERGY CORP CLS QA 2Y OPT IN  ,na
20221230,Aimee Hirata,BRT892SU2,WAVEMS    ,MTP Energy Corp Cls Q-A NOTE 2 Yea,na
20221230,Anooj Pattni,BRW2C3WF3,ROLLRED-X ,ROLL-REDINGTON-ADJ                ,na
20221230,Anooj Pattni,SBSXNJK48,REUGRP_IMP,IMPAX GLBL EQUITY OPPS FD GBP A   ,na
20221230,Anooj Pattni,SBD1DGR77,RRLDI_PGIM,PGIM ABSOLUTE RET FD GBP-HDG I ACC,na
20221230,Anooj Pattni,BRTTT2BK4,MANWEBEXM4,MWEBEXM4-CSH-PLUG-INS-LDI         ,na
20221230,Anoushka Bhatiani,BRT9W5S11,CONNLDI   ,LMF GBP PROF SHORT REAL FLEX      ,na
20221230,Anoushka Bhatiani,BRT9W5AC6,UNUMLDI   ,LMF GBP PROF SHORT NOMINAL FLEX   ,na
20221230,Anoushka Bhatiani,BRWG9M3L3,EATGILIQ  ,Bentall GreenOak Real Estate Debt ,na
20221230,Anoushka Bhatiani,BRT9W5AC6,SKIPLDI   ,LMF GBP PROF SHORT NOMINAL FLEX   ,na
20221230,Anoushka Bhatiani,BRT9W5DL3,SKIPLDI   ,LMF GBP PROF LONG NOMINAL FLEX    ,na
20221230,Anoushka Bhatiani,BRT9W5S11,SKIPLDI   ,LMF GBP PROF SHORT REAL FLEX      ,na
20221230,Anoushka Bhatiani,BRWGPDRV7,EATGILIQ  ,LGIM LPI INCOME PROPERTY TRUST    ,na
20221230,Anoushka Bhatiani,BRT9W5AC6,CONNLDI   ,LMF GBP PROF SHORT NOMINAL FLEX   ,na
20221230,Anoushka Bhatiani,BRT9W5S11,UNUMLDI   ,LMF GBP PROF SHORT REAL FLEX      ,na
20221230,Anoushka Bhatiani,BRWG9M3J8,EATGILIQ  ,Permira PCS IV                    ,na
20221230,Anoushka Bhatiani,BRT9W5DL3,CONNLDI   ,LMF GBP PROF LONG NOMINAL FLEX    ,na
20221230,Anoushka Bhatiani,BRT9W5DL3,UNUMLDI   ,LMF GBP PROF LONG NOMINAL FLEX    ,na
20221230,Anthony Pace,BRS8A6D20,TWG-VSMYCR,JP MORGAN PRIME INSTITUTIONAL SHAR,na
20221230,Anthony Pace,481992JQ9,TWG-VSMYCR,JPM PRIME MMF - CAPITAL SHARES    ,na
20221230,Anthony Vorlicek,999258AB2,SGNFY-LDI ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,999258AB2,RGII-LDI  ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,B7A16M1Z8,COM578285 ,EAFE EQUITY INDEX FUND            ,na
20221230,Anthony Vorlicek,999258AB2,CSVMMC-LDI,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,999258AB2,JMJEF-LDI ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,B7A16M4E2,COM578285 ,Long Govt/Credit Bond Index       ,na
20221230,Anthony Vorlicek,999258AB2,JMLEU-LDI ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,999258AB2,CSSLK-LDI ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,999258AB2,CSGSAM-LDI,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,B7A159KA2,ORRICKUA  ,US DEBT (506864)                  ,na
20221230,Anthony Vorlicek,999258AB2,COM578285 ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,999258AB2,TRANSC-LDI,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,BRSJR5K71,COM578285 ,INTERMEDIATE AGGREGATE BOND INDEX ,na
20221230,Anthony Vorlicek,B7A159KA2,COM578285 ,US DEBT (506864)                  ,na
20221230,Anthony Vorlicek,999258AB2,JMOGILVYC ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,999258AB2,NGS-LDI   ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,999258AB2,ACP-LDI   ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Anthony Vorlicek,999258AB2,CTT-LDI   ,SHORT-TERM INVESTMENT FUND        ,na
20221230,Bhavik Patel,BRWH9DZ77,APNAP-ALTS,(U) KNIGHTSBRIDGE VI SERIES VXM   ,na
20221230,Bhavik Patel,BRWH9DZ69,NAPS-PE   ,(U) KNIGHTSBRIDGE VI SERIES VC    ,na
20221230,Bhavik Patel,BRWH9DZ51,APNAP-ALTS,(U) KNIGHTSBRIDGE V               ,na
20221230,Bhavik Patel,BRWH9DYV5,APNAP-ALTS,(U) BRIDGEPOINT EUROPE III        ,na
20221230,Bhavik Patel,BRWGGUS06,UKPN-AA   ,UKPN THEMATIC PORTFOLIO           ,na
20221230,Bhavik Patel,BRWH9DZF9,APNAP-ALTS,(U) PARALLEL 2005                 ,na
20221230,Bhavik Patel,BRWH9DZ69,APNAP-ALTS,(U) KNIGHTSBRIDGE VI SERIES VC    ,na
20221230,Bhavik Patel,BRW9988W1,UKPNLDIEXM,UKPN INSIGHT LDI                  ,na
20221230,Bhavik Patel,BRWH9DZS1,APNAP-ALTS,(U) IMPAX NEW ENERGY INVESTORS LP ,na
20221230,Bhavik Patel,BRWH9DYV5,NAPS-PE   ,(U) BRIDGEPOINT EUROPE III        ,na
20221230,Bhavik Patel,BRWH9DZ93,APNAP-ALTS,(U) OAK HILL CAPITAL PARTNERS II  ,na
20221230,Bhavik Patel,BRWH9DZF9,NAPS-PE   ,(U) PARALLEL 2005                 ,na
20221230,Bhavik Patel,BRW01XHP8,UKPNILDI  ,INSIGHT - LDI ACTIVE 4 FUND       ,na
20221230,Bhavik Patel,BRWH9DZ93,NAPS-PE   ,(U) OAK HILL CAPITAL PARTNERS II  ,na
20221230,Bhavik Patel,BRWH9DZJ1,APS-PE    ,(U) SHERBROOKE CAPITAL            ,na
20221230,Bhavik Patel,BRWH9DZJ1,NAPS-PE   ,(U) SHERBROOKE CAPITAL            ,na
20221230,Bhavik Patel,BRWH9DZS1,APS-ALTS  ,(U) IMPAX NEW ENERGY INVESTORS LP ,na
20221230,Bhavik Patel,BRWH9DZF9,APS-PE    ,(U) PARALLEL 2005                 ,na
20221230,Bhavik Patel,BRWH9DZ77,APS-PE    ,(U) KNIGHTSBRIDGE VI SERIES VXM   ,na
20221230,Bhavik Patel,BRWGGUXP5,UKPN-AA   ,UKPN FACTOR PORTFOLIO             ,na
20221230,Bhavik Patel,BRWH9DZ77,NAPS-PE   ,(U) KNIGHTSBRIDGE VI SERIES VXM   ,na
20221230,Bhavik Patel,BRWH9DZ51,NAPS-PE   ,(U) KNIGHTSBRIDGE V               ,na
20221230,Bhavik Patel,BRWH9DZ69,APS-PE    ,(U) KNIGHTSBRIDGE VI SERIES VC    ,na
20221230,Bhavik Patel,BRWH9DZS1,NAPS-ALTS ,(U) IMPAX NEW ENERGY INVESTORS LP ,na
20221230,Bhavik Patel,BRWH9DZ93,APS-PE    ,(U) OAK HILL CAPITAL PARTNERS II  ,na
20221230,Bhavik Patel,BRWH9DYV5,APS-PE    ,(U) BRIDGEPOINT EUROPE III        ,na
20221230,Bhavik Patel,BRWH9DZ51,APS-PE    ,(U) KNIGHTSBRIDGE V               ,na
20221230,Bhavik Patel,BRWH9DZJ1,APNAP-ALTS,(U) SHERBROOKE CAPITAL            ,na
20221230,BLK Index Strategists Group,BRSB2AFU9,ORRICKUA  ,US TREASURY INFLATION PROTECTED S ,na
20221230,BLK Index Strategists Group,BRTB51JW7,ORRICKUA  ,BLK TACTICAL OPPORTUNITIES COLLECT,na
20221230,Bruno Rovelli,BRSUKJKF5,FIDEUR    ,BGF EURO HIGH YLD BD FD D2 EUR    ,na
20221230,Bruno Rovelli,BRSUKJKF5,ZUR-MP    ,BGF EURO HIGH YLD BD FD D2 EUR    ,na
20221230,Bruno Rovelli,BRW8EJUX6,IMAMACSF  ,BSF EUROPEAN ABS RTN FD X2 EUR    ,na
20221230,Bruno Rovelli,BRW8EJUX6,WROW      ,BSF EUROPEAN ABS RTN FD X2 EUR    ,na
20221230,Bruno Rovelli,BRSL1SHA1,MPG_SECT6 ,BGF WORLD FINANCIALS FUND X2 USD  ,na
20221230,Bruno Rovelli,BRSUL5BX5,IMAMACSF  ,BSF GLOBAL EVENT DRIVEN FD X2 USD ,na
20221230,Bruno Rovelli,BRS8ZEF65,IMAGESF   ,BGF WLD HEALTHSCIENCE FUND X USD  ,na
20221230,Bruno Rovelli,BRS759PG8,IMAMABSF  ,BGF SYS  SUST GL SMCAP FD D2 EUR  ,na
20221230,Bruno Rovelli,BRSUPDGJ0,IMAMABSF  ,BGF EURO HIGH YLD BD FD X2 EUR    ,na
20221230,Bruno Rovelli,BRSUL5BX5,IMAMABSF  ,BSF GLOBAL EVENT DRIVEN FD X2 USD ,na
20221230,Bruno Rovelli,BRS759PG8,IMAMACSF  ,BGF SYS  SUST GL SMCAP FD D2 EUR  ,na
20221230,Bruno Rovelli,S73626954,IMAMACSF  ,BGF WORLD MINING FUND X2 USD      ,na
20221230,Bruno Rovelli,BRTV38TS8,IMAMACSF  ,TACT OPP FD X ACC EUR HDG         ,na
20221230,Bruno Rovelli,BRS7VNNP0,BELFPBL   ,BGF SUSTAINABLE ENERGY X2 USD     ,na
20221230,Bruno Rovelli,BRTV38QJ1,POV-RE    ,TACT OPP FD D ACC EUR HDG         ,na
20221230,Bruno Rovelli,BRTRGMK69,FIDEUR    ,BGF WLD HEALTHSCIENCE FUND I2 EUR ,na
20221230,Bruno Rovelli,BRTDYZR23,IMAMACSF  ,BGF World Technology Fund X2 USD  ,na
20221230,Bruno Rovelli,BRTV38QJ1,MPE_DIVLA ,TACT OPP FD D ACC EUR HDG         ,na
20221230,Bruno Rovelli,S73626954,IMAGESF   ,BGF WORLD MINING FUND X2 USD      ,na
20221230,Bruno Rovelli,BRS7VNNP0,IMAMABSF  ,BGF SUSTAINABLE ENERGY X2 USD     ,na
20221230,Bruno Rovelli,BRT03QQU4,MPE_DIVLA ,BSF GBL EVENT DRIVEN I2 EUR HDG   ,na
20221230,Bruno Rovelli,BRSUPDGJ0,CONEQ     ,BGF EURO HIGH YLD BD FD X2 EUR    ,na
20221230,Bruno Rovelli,BRSUL5BX5,BELFPBM   ,BSF GLOBAL EVENT DRIVEN FD X2 USD ,na
20221230,Bruno Rovelli,BRTVEB373,FIDEUR    ,BGF WORLD FINANCIALS FUND I2 EUR  ,na
20221230,Bruno Rovelli,BRW8EJUX6,BELFPBL   ,BSF EUROPEAN ABS RTN FD X2 EUR    ,na
20221230,Bruno Rovelli,BRS8ZEF65,IMAMACSF  ,BGF WLD HEALTHSCIENCE FUND X USD  ,na
20221230,Bruno Rovelli,BRTDM6CR1,IMAMACSF  ,BSF Em Mrkts Shrt Dur Bd Fd X2 USD,na
20221230,Bruno Rovelli,BRT8LE5E3,MPE_ANDB  ,BGF US DOLLAR BOND FD HDG I2 EUR  ,na
20221230,Bruno Rovelli,BRT03QQU4,FIDEUR    ,BSF GBL EVENT DRIVEN I2 EUR HDG   ,na
20221230,Bruno Rovelli,S73626954,IMAMABSF  ,BGF WORLD MINING FUND X2 USD      ,na
20221230,Bruno Rovelli,BRS7VNNP0,BELFPBH   ,BGF SUSTAINABLE ENERGY X2 USD     ,na
20221230,Bruno Rovelli,BRSL1SHA1,IMAMABSF  ,BGF WORLD FINANCIALS FUND X2 USD  ,na
20221230,Bruno Rovelli,BRTDYZR23,IMAGESF   ,BGF World Technology Fund X2 USD  ,na
20221230,Bruno Rovelli,BRTV38QJ1,FIDEUR    ,TACT OPP FD D ACC EUR HDG         ,na
20221230,Bruno Rovelli,BRSL1SHA1,IMAMACSF  ,BGF WORLD FINANCIALS FUND X2 USD  ,na
20221230,Bruno Rovelli,BRS7VNNP0,IMAGESF   ,BGF SUSTAINABLE ENERGY X2 USD     ,na
20221230,Bruno Rovelli,BRTV38TS8,IMAMABSF  ,TACT OPP FD X ACC EUR HDG         ,na
20221230,Bruno Rovelli,BRTV38TS8,VODAFLIQ  ,TACT OPP FD X ACC EUR HDG         ,na
20221230,Bruno Rovelli,BRSUL5BX5,WROW      ,BSF GLOBAL EVENT DRIVEN FD X2 USD ,na
20221230,Bruno Rovelli,BRSUPDGJ0,IMAMACSF  ,BGF EURO HIGH YLD BD FD X2 EUR    ,na
20221230,Bruno Rovelli,BRS759PG8,FIDEUR    ,BGF SYS  SUST GL SMCAP FD D2 EUR  ,na
20221230,Bruno Rovelli,BRSUL5BX5,BELFPBL   ,BSF GLOBAL EVENT DRIVEN FD X2 USD ,na
20221230,Bruno Rovelli,S73626954,MPG_SECT6 ,BGF WORLD MINING FUND X2 USD      ,na
20221230,Bruno Rovelli,BRW7J7VU4,BELFWMCORE,BGF GLOB LONG-HORIZON X2 EUR      ,na
20221230,Bruno Rovelli,BRS7VNNP0,BELFPBM   ,BGF SUSTAINABLE ENERGY X2 USD     ,na
20221230,Bruno Rovelli,BRS8ZEF65,MPG_SECT6 ,BGF WLD HEALTHSCIENCE FUND X USD  ,na
20221230,Bruno Rovelli,BRW8EJUX6,BELFPBH   ,BSF EUROPEAN ABS RTN FD X2 EUR    ,na
20221230,Bruno Rovelli,BRSUL5BX5,BELFWMCORE,BSF GLOBAL EVENT DRIVEN FD X2 USD ,na
20221230,Bruno Rovelli,BRSEMLLN6,FIDEUR    ,BSF EUROPEAN ABSLUTE RTN FD I2 EUR,na
20221230,Bruno Rovelli,BRSL1SHA1,IMAGESF   ,BGF WORLD FINANCIALS FUND X2 USD  ,na
20221230,Bruno Rovelli,BRW8EJUX6,BELFPBM   ,BSF EUROPEAN ABS RTN FD X2 EUR    ,na
20221230,Bruno Rovelli,BRSUL5BX5,BELFPBH   ,BSF GLOBAL EVENT DRIVEN FD X2 USD ,na
20221230,Bruno Rovelli,BRW8EJUX6,BELFWMCORE,BSF EUROPEAN ABS RTN FD X2 EUR    ,na
20221230,Bruno Rovelli,BRTDM6CR1,IMAMABSF  ,BSF Em Mrkts Shrt Dur Bd Fd X2 USD,na
20221230,Bruno Rovelli,BRS7VNNP0,MTEF      ,BGF SUSTAINABLE ENERGY X2 USD     ,na
20221230,Bruno Rovelli,BRTDYZR23,IMAMABSF  ,BGF World Technology Fund X2 USD  ,na
20221230,Bruno Rovelli,BRS265QP5,IMAMABSF  ,BGF US DOLLAR BOND FD X2 USD      ,na
20221230,Bruno Rovelli,BRS8ZEF65,IMAMABSF  ,BGF WLD HEALTHSCIENCE FUND X USD  ,na
20221230,Bruno Rovelli,BRTDYZR23,MPG_SECT6 ,BGF World Technology Fund X2 USD  ,na
20221230,Bruno Rovelli,BRSAH0736,FIDEUR    ,BGF SUSTAINABLE ENERGY I2 USD     ,na
20221230,Bruno Rovelli,BRTV38TS8,CONEQ     ,TACT OPP FD X ACC EUR HDG         ,na
20221230,Bruno Rovelli,BRS7VNNP0,IMAMACSF  ,BGF SUSTAINABLE ENERGY X2 USD     ,na
20221230,Bruno Rovelli,BRTV38QJ1,MPE_ESAMPV,TACT OPP FD D ACC EUR HDG         ,na
20221230,Bruno Rovelli,BRS759PG8,IMAGESF   ,BGF SYS  SUST GL SMCAP FD D2 EUR  ,na
20221230,Bruno Rovelli,SB39TZV44,FIDEUR    ,BGF WORLD MINING I2 EUR           ,na
20221230,"""Edward Ng",BRWNCJVQ9,na,BRWNCJVQ9,PRIVATE   
20221230,"""Edward Ng",BRWNCJVQ9,na,BRWNCJVQ9,PRIVATE   
20221230,"""Edward Ng",na,na,360873111,OPEN_END  
20221230,EMEA Client Order Mgmt Group,BRSB2AFT2,COM306736 ,MBS INDEX FUND B                  ,na
20221230,"""Gabriella Barschdoff",BRSYTSEK4,na,BRSYTSEK4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRSXVK9F7,na,BRSXVK9F7,OPEN_END  
20221230,"""Gabriella Barschdoff",BRSDEG944,na,BRSDEG944,OPEN_END  
20221230,"""Gabriella Barschdoff",BRSXVK9F7,na,BRSXVK9F7,OPEN_END  
20221230,"""Gabriella Barschdoff",BRSDEG928,na,BRSDEG928,OPEN_END  
20221230,"""Gabriella Barschdoff",BRSXVK9F7,na,BRSXVK9F7,OPEN_END  
20221230,"""Gabriella Barschdoff",BRSYTSEK4,na,BRSYTSEK4,OPEN_END  
